balls_per_over,city,date,gender,match_type,overs,player_of_match,season,team_type,venue,key,missing
6,Bristol,2021-06-24,male,T20,20,GD Phillips,2021,club,"County Ground, Bristol",ntb00870,
6,London,2021-06-25,male,T20,20,OJ Pope,2021,club,"Kennington Oval, London",ntb00871,
6,Worcester,2021-06-25,male,T20,20,JD Libby,2021,club,"County Ground, New Road, Worcester",ntb00872,
6,Brighton,2021-06-25,male,T20,20,GD Phillips,2021,club,"County Ground, Hove",ntb00873,
6,Chelmsford,2021-06-25,male,T20,20,DJ Bell-Drummond,2021,club,"County Ground, Chelmsford",ntb00874,
6,Taunton,2021-06-25,male,T20,20,T Banton,2021,club,"The Cooper Associates County Ground, Taunton",ntb00875,
6,Northampton,2021-06-25,male,T20,20,Mohammad Nabi,2021,club,"County Ground, Northampton",ntb00876,
6,Derby,2021-06-25,male,T20,20,MJJ Critchley,2021,club,"County Ground, Derby",ntb00877,
6,Leicester,2021-06-25,male,T20,20,AM Lilley,2021,club,"Grace Road, Leicester",ntb00878,
6,Birmingham,2021-06-26,male,T20,20,BA Stokes,2021,club,"Edgbaston, Birmingham",ntb00879,
6,Nottingham,2021-06-26,male,T20,20,AD Hales,2021,club,"Trent Bridge, Nottingham",ntb00880,
6,Leeds,2021-06-26,male,T20,20,JA Thompson,2021,club,"Headingley, Leeds",ntb00881,
6,Brighton,2021-06-27,male,T20,20,,2021,club,"County Ground, Hove",ntb00882,
6,Radlett,2021-06-27,male,T20,20,SS Eskinazi,2021,club,"Radlett Cricket Club, Radlett",ntb00883,
6,Worcester,2021-06-27,male,T20,20,BL D'Oliveira,2021,club,"County Ground, New Road, Worcester",ntb00884,
6,Canterbury,2021-06-28,male,T20,20,T Banton,2021,club,St Lawrence Ground,ntb00885,
6,Cardiff,2021-06-29,male,T20,20,WT Root,2021,club,"Sophia Gardens, Cardiff",ntb00886,
6,Chelmsford,2021-06-29,male,T20,20,MS Pepper,2021,club,"County Ground, Chelmsford",ntb00887,
6,Leicester,2021-06-29,male,T20,20,FJ Heldreich,2021,club,"Grace Road, Leicester",ntb00888,
6,Southampton,2021-06-30,male,T20,20,JL Smith,2021,club,"The Rose Bowl, Southampton",ntb00889,
6,Birmingham,2021-06-30,male,T20,20,CR Brathwaite,2021,club,"Edgbaston, Birmingham",ntb00890,
6,Northampton,2021-06-30,male,T20,20,BJ Curran,2021,club,"County Ground, Northampton",ntb00891,
6,Nottingham,2021-07-01,male,T20,20,SR Patel,2021,club,"Trent Bridge, Nottingham",ntb00892,
6,Chelmsford,2021-07-01,male,T20,20,DW Lawrence,2021,club,"County Ground, Chelmsford",ntb00893,
6,Bristol,2021-07-01,male,T20,20,L Gregory,2021,club,"County Ground, Bristol",ntb00894,
6,Manchester,2021-07-01,male,T20,20,RP Jones,2021,club,"Old Trafford, Manchester",ntb00895,
6,London,2021-07-01,male,T20,20,SS Eskinazi,2021,club,"Lord's, London",ntb00896,
6,Cardiff,2021-07-02,male,T20,20,AC Lenham,2021,club,"Sophia Gardens, Cardiff",ntb00897,
6,Derby,2021-07-02,male,T20,20,BL D'Oliveira,2021,club,County Ground,ntb00898,
6,Taunton,2021-07-02,male,T20,20,BC Cullen,2021,club,"The Cooper Associates County Ground, Taunton",ntb00899,
6,Chester-le-Street,2021-07-02,male,T20,20,CN Ackermann,2021,club,"Riverside Ground, Chester-le-Street",ntb00900,
6,Birmingham,2021-07-02,male,T20,20,SR Patel,2021,club,"Edgbaston, Birmingham",ntb00901,
6,Canterbury,2021-07-02,male,T20,20,WG Jacks,2021,club,"St Lawrence Ground, Canterbury",ntb00902,
6,Southampton,2021-07-02,male,T20,20,TJ Prest,2021,club,"The Rose Bowl, Southampton",ntb00903,
6,Leeds,2021-07-02,male,T20,20,HC Brook,2021,club,"Headingley, Leeds",ntb00904,
6,Southampton,2021-07-09,male,T20,20,JJ Weatherley,2021,club,"The Rose Bowl, Southampton",ntb00905,
6,Cheltenham,2021-07-09,male,T20,20,RF Higgins,2021,club,"College Ground, Cheltenham",ntb00906,
6,Manchester,2021-07-09,male,T20,20,FH Allen,2021,club,"Old Trafford, Manchester",ntb00907,
6,Chester-le-Street,2021-07-09,male,T20,20,MJJ Critchley,2021,club,"Riverside Ground, Chester-le-Street",ntb00908,
6,London,2021-07-09,male,T20,20,DJ Bell-Drummond,2021,club,"Kennington Oval, London",ntb00909,
6,Worcester,2021-07-09,male,T20,20,BL D'Oliveira,2021,club,"County Ground, New Road, Worcester",ntb00910,
6,Brighton,2021-07-09,male,T20,20,RS Bopara,2021,club,"County Ground, Hove",ntb00911,
6,Nottingham,2021-07-09,male,T20,20,SR Patel,2021,club,"Trent Bridge, Nottingham",ntb00912,
6,Leicester,2021-07-16,male,T20,20,AM Lilley,2021,club,"Grace Road, Leicester",ntb00913,
6,Manchester,2021-07-16,male,T20,20,AL Davies,2021,club,"Old Trafford, Manchester",ntb00914,
6,Cardiff,2021-07-16,male,T20,20,DP Conway,2021,club,"Sophia Gardens, Cardiff",ntb00915,
6,London,2021-07-16,male,T20,20,EO Hooper,2021,club,"Lord's, London",ntb00916,
6,Cheltenham,2021-07-16,male,T20,20,GJ Batty,2021,club,"College Ground, Cheltenham",ntb00917,
6,Southampton,2021-07-16,male,T20,20,JM Vince,2021,club,"The Rose Bowl, Southampton",ntb00918,
6,Southampton,2021-07-16,male,T20,20,JM Vince,2021,club,"The Rose Bowl, Southampton",ntb00919,
6,Birmingham,2021-07-16,male,T20,20,SR Hain,2021,club,"Edgbaston, Birmingham",ntb00920,
6,Manchester,2021-07-17,male,T20,20,L Wood,2021,club,"Old Trafford, Manchester",ntb00921,
6,Southampton,2021-07-18,male,T20,20,DJM Short,2021,club,"The Rose Bowl, Southampton",ntb00922,
6,Canterbury,2021-07-18,male,T20,20,RS Bopara,2021,club,"St Lawrence Ground, Canterbury",ntb00923,
6,Birmingham,2021-07-18,male,T20,20,CG Benjamin,2021,club,"Edgbaston, Birmingham",ntb00924,
6,Chelmsford,2021-07-18,male,T20,20,SD Robson,2021,club,"County Ground, Chelmsford",ntb00925,
6,Taunton,2021-07-18,male,T20,20,TA Lammonby,2021,club,"The Cooper Associates County Ground, Taunton",ntb00926,
6,Leicester,2021-07-18,male,T20,20,JP Inglis,2021,club,"Grace Road, Leicester",ntb00927,
6,Nottingham,2021-07-18,male,T20,20,BM Duckett,2021,club,"Trent Bridge, Nottingham",ntb00928,
6,Chester-le-Street,2021-08-24,male,T20,20,Rashid Khan,2021,club,"Riverside Ground, Chester-le-Street",ntb00929,
6,Nottingham,2021-08-25,male,T20,20,LA Dawson,2021,club,"Trent Bridge, Nottingham",ntb00930,
6,Taunton,2021-08-26,male,T20,20,TB Abell,2021,club,"The Cooper Associates County Ground, Taunton",ntb00931,
6,Canterbury,2021-08-27,male,T20,20,SW Billings,2021,club,"St Lawrence Ground, Canterbury",ntb00932,
6,Birmingham,2021-09-18,male,T20,20,JM Cox,2021,club,"Edgbaston, Birmingham",ntb00933,
6,Birmingham,2021-09-18,male,T20,20,JH Davey,2021,club,"Edgbaston, Birmingham",ntb00934,
6,Birmingham,2021-09-18,male,T20,20,DJ Bell-Drummond,2021,club,"Edgbaston, Birmingham",ntb00935,
6,Canterbury,2022-05-25,male,T20,20,RR Rossouw,2022,club,"St Lawrence Ground, Canterbury",ntb00936,
6,Leeds,2022-05-25,male,T20,20,,2022,club,"Headingley, Leeds",ntb00937,['player_of_match']
6,Birmingham,2022-05-26,male,T20,20,,2022,club,"Edgbaston, Birmingham",ntb00938,['player_of_match']
6,Radlett,2022-05-26,male,T20,20,,2022,club,"Radlett Cricket Club, Radlett",ntb00939,['player_of_match']
6,Brighton,2022-05-26,male,T20,20,,2022,club,"County Ground, Hove",ntb00940,['player_of_match']
6,Leicester,2022-05-26,male,T20,20,,2022,club,"Grace Road, Leicester",ntb00941,['player_of_match']
6,Northampton,2022-05-27,male,T20,20,,2022,club,"County Ground, Northampton",ntb00942,['player_of_match']
6,Derby,2022-05-27,male,T20,20,,2022,club,"County Ground, Derby",ntb00943,['player_of_match']
6,London,2022-05-27,male,T20,20,,2022,club,"Kennington Oval, London",ntb00944,['player_of_match']
6,Nottingham,2022-05-27,male,T20,20,,2022,club,"Trent Bridge, Nottingham",ntb00945,['player_of_match']
6,Canterbury,2022-05-27,male,T20,20,,2022,club,"St Lawrence Ground, Canterbury",ntb00946,['player_of_match']
6,Bristol,2022-05-27,male,T20,20,,2022,club,"County Ground, Bristol",ntb00947,['player_of_match']
6,Southampton,2022-05-27,male,T20,20,,2022,club,"The Rose Bowl, Southampton",ntb00948,['player_of_match']
6,Manchester,2022-05-27,male,T20,20,HC Brook,2022,club,"Old Trafford, Manchester",ntb00949,
6,Leicester,2022-05-28,male,T20,20,Shan Masood,2022,club,"Grace Road, Leicester",ntb00950,
6,Brighton,2022-05-29,male,T20,20,,2022,club,"County Ground, Hove",ntb00951,['player_of_match']
6,Taunton,2022-05-29,male,T20,20,,2022,club,"The Cooper Associates County Ground, Taunton",ntb00952,['player_of_match']
6,Birmingham,2022-05-29,male,T20,20,,2022,club,"Edgbaston, Birmingham",ntb00953,['player_of_match']
6,Manchester,2022-05-29,male,T20,20,,2022,club,"Old Trafford, Manchester",ntb00954,['player_of_match']
6,Radlett,2022-05-29,male,T20,20,,2022,club,"Radlett Cricket Club, Radlett",ntb00955,['player_of_match']
6,Leeds,2022-05-29,male,T20,20,,2022,club,"Headingley, Leeds",ntb00956,['player_of_match']
6,Nottingham,2022-05-30,male,T20,20,,2022,club,"Trent Bridge, Nottingham",ntb00957,
6,Southampton,2022-05-30,male,T20,20,,2022,club,"The Rose Bowl, Southampton",ntb00958,['player_of_match']
6,Leeds,2022-05-31,male,T20,20,,2022,club,"Headingley, Leeds",ntb00959,['player_of_match']
6,London,2022-05-31,male,T20,20,,2022,club,"Kennington Oval, London",ntb00960,['player_of_match']
6,Chelmsford,2022-05-31,male,T20,20,,2022,club,"County Ground, Chelmsford",ntb00961,['player_of_match']
6,Nottingham,2022-05-31,male,T20,20,,2022,club,"Trent Bridge, Nottingham",ntb00962,"['player_of_match', 'player_of_match']"
6,Bristol,2022-06-01,male,T20,20,DA Payne,2022,club,"County Ground, Bristol",ntb00963,
6,Manchester,2022-06-01,male,T20,20,,2022,club,"Old Trafford, Manchester",ntb00964,['player_of_match']
6,Taunton,2022-06-01,male,T20,20,,2022,club,"The Cooper Associates County Ground, Taunton",ntb00965,['player_of_match']
6,Northampton,2022-06-01,male,T20,20,,2022,club,"County Ground, Northampton",ntb00966,['player_of_match']
6,Chester-le-Street,2022-06-01,male,T20,20,,2022,club,"Riverside Ground, Chester-le-Street",ntb00967,['player_of_match']
6,Birmingham,2022-06-02,male,T20,20,,2022,club,"Edgbaston, Birmingham",ntb00968,['player_of_match']
6,London,2022-06-02,male,T20,20,,2022,club,"Kennington Oval, London",ntb00969,['player_of_match']
6,Cardiff,2022-06-02,male,T20,20,MG Hogan,2022,club,"Sophia Gardens, Cardiff",ntb00970,
6,Brighton,2022-06-03,male,T20,20,,2022,club,"County Ground, Hove",ntb00971,['player_of_match']
6,Derby,2022-06-03,male,T20,20,AD Hales,2022,club,"County Ground, Derby",ntb00972,
6,Taunton,2022-06-03,male,T20,20,,2022,club,"The Cooper Associates County Ground, Taunton",ntb00973,['player_of_match']
6,Worcester,2022-06-03,male,T20,20,,2022,club,"County Ground, New Road, Worcester",ntb00974,['player_of_match']
6,Manchester,2022-06-03,male,T20,20,,2022,club,"Old Trafford, Manchester",ntb00975,['player_of_match']
6,Canterbury,2022-06-03,male,T20,20,,2022,club,"St Lawrence Ground, Canterbury",ntb00976,['player_of_match']
6,Leeds,2022-06-03,male,T20,20,,2022,club,"Headingley, Leeds",ntb00977,['player_of_match']
6,Southampton,2022-06-04,male,T20,20,TL Seifert,2022,club,"The Rose Bowl, Southampton",ntb00978,
6,Canterbury,2022-06-05,male,T20,20,,2022,club,"St Lawrence Ground, Canterbury",ntb00979,['player_of_match']
6,Birmingham,2022-06-05,male,T20,20,,2022,club,"Edgbaston, Birmingham",ntb00980,['player_of_match']
6,Worcester,2022-06-05,male,T20,20,,2022,club,"County Ground, New Road, Worcester",ntb00981,['player_of_match']
6,Chester-le-Street,2022-06-05,male,T20,20,,2022,club,"Riverside Ground, Chester-le-Street",ntb00982,['player_of_match']
6,Cardiff,2022-06-05,male,T20,20,,2022,club,"Sophia Gardens, Cardiff",ntb00983,['player_of_match']
6,Leeds,2022-06-06,male,T20,20,,2022,club,"Headingley, Leeds",ntb00984,['player_of_match']
6,Radlett,2022-06-07,male,T20,20,,2022,club,"Radlett Cricket Club, Radlett",ntb00985,['player_of_match']
6,Cardiff,2022-06-07,male,T20,20,,2022,club,"Sophia Gardens, Cardiff",ntb00986,['player_of_match']
6,Chelmsford,2022-06-07,male,T20,20,,2022,club,"County Ground, Chelmsford",ntb00987,['player_of_match']
6,Northampton,2022-06-07,male,T20,20,,2022,club,"County Ground, Northampton",ntb00988,['player_of_match']
6,Leicester,2022-06-07,male,T20,20,,2022,club,"Grace Road, Leicester",ntb00989,['player_of_match']
6,Chester-le-Street,2022-06-08,male,T20,20,,2022,club,"Riverside Ground, Chester-le-Street",ntb00990,['player_of_match']
6,London,2022-06-08,male,T20,20,,2022,club,"Kennington Oval, London",ntb00991,['player_of_match']
6,Leeds,2022-06-08,male,T20,20,TH David,2022,club,"Headingley, Leeds",ntb00992,
6,Derby,2022-06-09,male,T20,20,,2022,club,"County Ground, Derby",ntb00993,['player_of_match']
6,Northampton,2022-06-09,male,T20,20,,2022,club,"County Ground, Northampton",ntb00994,['player_of_match']
6,Southampton,2022-06-09,male,T20,20,,2022,club,"The Rose Bowl, Southampton",ntb00995,['player_of_match']
6,Bristol,2022-06-09,male,T20,20,,2022,club,"County Ground, Bristol",ntb00996,['player_of_match']
6,London,2022-06-09,male,T20,20,JJ Roy,2022,club,"Lord's, London",ntb00997,
6,Birmingham,2022-06-10,male,T20,20,,2022,club,"Edgbaston, Birmingham",ntb00998,['player_of_match']
6,Worcester,2022-06-10,male,T20,20,,2022,club,"County Ground, New Road, Worcester",ntb00999,['player_of_match']
6,Chester-le-Street,2022-06-10,male,T20,20,,2022,club,"Riverside Ground, Chester-le-Street",ntb01000,['player_of_match']
6,Brighton,2022-06-10,male,T20,20,GD Phillips,2022,club,"County Ground, Hove",ntb01001,
6,Chelmsford,2022-06-10,male,T20,20,,2022,club,"County Ground, Chelmsford",ntb01002,['player_of_match']
6,Taunton,2022-06-10,male,T20,20,,2022,club,"The Cooper Associates County Ground, Taunton",ntb01003,['player_of_match']
6,Leicester,2022-06-10,male,T20,20,,2022,club,"Grace Road, Leicester",ntb01004,['player_of_match']
6,Cardiff,2022-06-10,male,T20,20,,2022,club,"Sophia Gardens, Cardiff",ntb01005,['player_of_match']
6,Northampton,2022-06-17,male,T20,20,,2022,club,"County Ground, Northampton",ntb01006,['player_of_match']
6,Leicester,2022-06-17,male,T20,20,,2022,club,"Grace Road, Leicester",ntb01007,['player_of_match']
6,Nottingham,2022-06-17,male,T20,20,,2022,club,"Trent Bridge, Nottingham",ntb01008,['player_of_match']
6,Taunton,2022-06-17,male,T20,20,,2022,club,"The Cooper Associates County Ground, Taunton",ntb01009,['player_of_match']
6,Chester-le-Street,2022-06-17,male,T20,20,,2022,club,"Riverside Ground, Chester-le-Street",ntb01010,['player_of_match']
6,London,2022-06-17,male,T20,20,SP Narine,2022,club,"Kennington Oval, London",ntb01011,
6,Southampton,2022-06-17,male,T20,20,,2022,club,"The Rose Bowl, Southampton",ntb01012,['player_of_match']
6,Chelmsford,2022-06-17,male,T20,20,,2022,club,"County Ground, Chelmsford",ntb01013,['player_of_match']
6,Chesterfield,2022-06-18,male,T20,20,,2022,club,"Queen's Park, Chesterfield",ntb01014,['player_of_match']
6,Chelmsford,2022-06-19,male,T20,20,,2022,club,"County Ground, Chelmsford",ntb01015,['player_of_match']
6,Blackpool,2022-06-19,male,T20,20,,2022,club,"Stanley Park, Blackpool",ntb01016,['player_of_match']
6,Cardiff,2022-06-19,male,T20,20,,2022,club,"Sophia Gardens, Cardiff",ntb01017,['player_of_match']
6,London,2022-06-19,male,T20,20,,2022,club,"Lord's, London",ntb01018,['player_of_match']
6,Birmingham,2022-06-19,male,T20,20,,2022,club,"Edgbaston, Birmingham",ntb01019,['player_of_match']
6,Southampton,2022-06-19,male,T20,20,,2022,club,"The Rose Bowl, Southampton",ntb01020,['player_of_match']
6,Chester-le-Street,2022-06-19,male,T20,20,PWA Mulder,2022,club,"Riverside Ground, Chester-le-Street",ntb01021,
6,Canterbury,2022-06-21,male,T20,20,,2022,club,"St Lawrence Ground, Canterbury",ntb01022,['player_of_match']
6,London,2022-06-21,male,T20,20,,2022,club,"Kennington Oval, London",ntb01023,['player_of_match']
6,Cardiff,2022-06-21,male,T20,20,,2022,club,"Sophia Gardens, Cardiff",ntb01024,['player_of_match']
6,Derby,2022-06-21,male,T20,20,,2022,club,"County Ground, Derby",ntb01025,['player_of_match']
6,Nottingham,2022-06-21,male,T20,20,,2022,club,"Trent Bridge, Nottingham",ntb01026,['player_of_match']
6,Northampton,2022-06-22,male,T20,20,AJ Hose,2022,club,"County Ground, Northampton",ntb01027,
6,Worcester,2022-06-23,male,T20,20,,2022,club,"County Ground, New Road, Worcester",ntb01028,['player_of_match']
6,London,2022-06-23,male,T20,20,,2022,club,"Lord's, London",ntb01029,['player_of_match']
6,Blackpool,2022-06-23,male,T20,20,,2022,club,"Stanley Park, Blackpool",ntb01030,
6,Brighton,2022-06-23,male,T20,20,,2022,club,"County Ground, Hove",ntb01031,['player_of_match']
6,Taunton,2022-06-23,male,T20,20,JM Vince,2022,club,"The Cooper Associates County Ground, Taunton",ntb01032,['player_of_match']
6,Nottingham,2022-06-23,male,T20,20,,2022,club,"Trent Bridge, Nottingham",ntb01033,['player_of_match']
6,Northampton,2022-06-24,male,T20,20,,2022,club,"County Ground, Northampton",ntb01034,['player_of_match']
6,Derby,2022-06-24,male,T20,20,,2022,club,"County Ground, Derby",ntb01035,['player_of_match']
6,Chelmsford,2022-06-24,male,T20,20,,2022,club,"County Ground, Chelmsford",ntb01036,['player_of_match']
6,Cardiff,2022-06-24,male,T20,20,,2022,club,"Sophia Gardens, Cardiff",ntb01037,['player_of_match']
6,Birmingham,2022-06-24,male,T20,20,AJ Hose,2022,club,"Edgbaston, Birmingham",ntb01038,
6,Canterbury,2022-06-24,male,T20,20,,2022,club,"St Lawrence Ground, Canterbury",ntb01039,['player_of_match']
6,Bristol,2022-06-24,male,T20,20,,2022,club,"County Ground, Bristol",ntb01040,['player_of_match']
6,Chester-le-Street,2022-06-24,male,T20,20,,2022,club,"Riverside Ground, Chester-le-Street",ntb01041,['player_of_match']
6,Worcester,2022-07-01,male,T20,20,,2022,club,"County Ground, New Road, Worcester",ntb01042,['player_of_match']
6,Nottingham,2022-07-01,male,T20,20,,2022,club,"Trent Bridge, Nottingham",ntb01043,['player_of_match']
6,Brighton,2022-07-01,male,T20,20,,2022,club,"County Ground, Hove",ntb01044,['player_of_match']
6,London,2022-07-01,male,T20,20,,2022,club,"Lord's, London",ntb01045,['player_of_match']
6,Leicester,2022-07-01,male,T20,20,,2022,club,"Grace Road, Leicester",ntb01046,['player_of_match']
6,Leeds,2022-07-01,male,T20,20,,2022,club,"Headingley, Leeds",ntb01047,['player_of_match']
6,Southampton,2022-07-01,male,T20,20,JK Fuller,2022,club,"The Rose Bowl, Southampton",ntb01048,
6,London,2022-07-01,male,T20,20,,2022,club,"Kennington Oval, London",ntb01049,['player_of_match']
6,Chelmsford,2022-07-02,male,T20,20,DW Lawrence,2022,club,"County Ground, Chelmsford",ntb01050,
6,Taunton,2022-07-03,male,T20,20,,2022,club,"The Cooper Associates County Ground, Taunton",ntb01051,['player_of_match']
6,Leicester,2022-07-03,male,T20,20,,2022,club,"Grace Road, Leicester",ntb01052,['player_of_match']
6,Derby,2022-07-03,male,T20,20,,2022,club,"County Ground, Derby",ntb01053,['player_of_match']
6,Brighton,2022-07-03,male,T20,20,,2022,club,"County Ground, Hove",ntb01054,['player_of_match']
6,Worcester,2022-07-03,male,T20,20,,2022,club,"County Ground, New Road, Worcester",ntb01055,['player_of_match']
6,Manchester,2022-07-03,male,T20,20,TW Hartley,2022,club,"Old Trafford, Manchester",ntb01056,
6,Canterbury,2022-07-03,male,T20,20,,2022,club,"St Lawrence Ground, Canterbury",ntb01057,['player_of_match']
6,Bristol,2022-07-03,male,T20,20,,2022,club,"County Ground, Bristol",ntb01058,['player_of_match']
6,London,2022-07-06,male,T20,20,T Kohler-Cadmore,2022,club,"Kennington Oval, London",ntb01059,
6,Birmingham,2022-07-07,male,T20,20,,2022,club,"Edgbaston, Birmingham",ntb01060,['player_of_match']
6,Manchester,2022-07-08,male,T20,20,SJ Croft,2022,club,"Old Trafford, Manchester",ntb01061,
6,Taunton,2022-07-09,male,T20,20,RR Rossouw,2022,club,"The Cooper Associates County Ground, Taunton",ntb01062,
6,Birmingham,2022-07-16,male,T20,20,KK Jennings,2022,club,"Edgbaston, Birmingham",ntb01063,
6,Birmingham,2022-07-16,male,T20,20,TJ Prest,2022,club,"Edgbaston, Birmingham",ntb01064,
6,Birmingham,2022-07-16,male,T20,20,BR McDermott,2022,club,"Edgbaston, Birmingham",ntb01065,
6,Birmingham,2023-05-20,male,T20,20,SR Hain,2023,club,"Edgbaston, Birmingham",ntb01066,
6,Birmingham,2023-05-20,male,T20,20,LWP Wells,2023,club,"Edgbaston, Birmingham",ntb01067,
6,Northampton,2023-05-24,male,T20,20,,2023,club,"County Ground, Northampton",ntb01068,['player_of_match']
6,Taunton,2023-05-24,male,T20,20,C Overton,2023,club,"The Cooper Associates County Ground, Taunton",ntb01069,
6,Canterbury,2023-05-24,male,T20,20,,2023,club,"St Lawrence Ground, Canterbury",ntb01070,['player_of_match']
6,Manchester,2023-05-25,male,T20,20,,2023,club,"Old Trafford, Manchester",ntb01071,['player_of_match']
6,London,2023-05-25,male,T20,20,WG Jacks,2023,club,"Lord's, London",ntb01072,
6,London,2023-05-26,male,T20,20,SA Abbott,2023,club,"Kennington Oval, London",ntb01073,
6,Brighton,2023-05-26,male,T20,20,,2023,club,"County Ground, Hove",ntb01074,['player_of_match']
6,Leicester,2023-05-26,male,T20,20,,2023,club,"Grace Road, Leicester",ntb01075,['player_of_match']
6,Southampton,2023-05-26,male,T20,20,,2023,club,"The Rose Bowl, Southampton",ntb01076,['player_of_match']
6,Northampton,2023-05-26,male,T20,20,,2023,club,"County Ground, Northampton",ntb01077,['player_of_match']
6,Bristol,2023-05-26,male,T20,20,,2023,club,"County Ground, Bristol",ntb01078,['player_of_match']
6,Nottingham,2023-05-26,male,T20,20,,2023,club,"Trent Bridge, Nottingham",ntb01079,['player_of_match']
6,Worcester,2023-05-26,male,T20,20,,2023,club,"County Ground, New Road, Worcester",ntb01080,['player_of_match']
6,Manchester,2023-05-27,male,T20,20,,2023,club,"Old Trafford, Manchester",ntb01081,['player_of_match']
6,London,2023-05-28,male,T20,20,,2023,club,"Kennington Oval, London",ntb01082,['player_of_match']
6,Taunton,2023-05-28,male,T20,20,,2023,club,"The Cooper Associates County Ground, Taunton",ntb01083,['player_of_match']
6,Leeds,2023-05-28,male,T20,20,,2023,club,"Headingley, Leeds",ntb01084,['player_of_match']
6,Worcester,2023-05-29,male,T20,20,,2023,club,"County Ground, New Road, Worcester",ntb01085,['player_of_match']
6,Derby,2023-05-29,male,T20,20,,2023,club,"County Ground, Derby",ntb01086,['player_of_match']
6,Northwood,2023-05-29,male,T20,20,,2023,club,"Merchant Taylors' School Ground, Northwood",ntb01087,['player_of_match']
6,Birmingham,2023-05-29,male,T20,20,,2023,club,"Edgbaston, Birmingham",ntb01088,['player_of_match']
6,Chester-le-Street,2023-05-29,male,T20,20,AD Hales,2023,club,"Riverside Ground, Chester-le-Street",ntb01089,
6,Nottingham,2023-05-30,male,T20,20,,2023,club,"Trent Bridge, Nottingham",ntb01090,['player_of_match']
6,Chelmsford,2023-05-30,male,T20,20,RJ Das,2023,club,"County Ground, Chelmsford",ntb01091,
6,Canterbury,2023-05-30,male,T20,20,,2023,club,"St Lawrence Ground, Canterbury",ntb01092,['player_of_match']
6,Southampton,2023-05-31,male,T20,20,,2023,club,"The Rose Bowl, Southampton",ntb01093,['player_of_match']
6,Northampton,2023-05-31,male,T20,20,RM Yates,2023,club,"County Ground, Northampton",ntb01094,
6,Northwood,2023-05-31,male,T20,20,,2023,club,"Merchant Taylors' School Ground, Northwood",ntb01095,['player_of_match']
6,Leeds,2023-06-01,male,T20,20,DJ Malan,2023,club,"Headingley, Leeds",ntb01096,
6,Brighton,2023-06-01,male,T20,20,,2023,club,"County Ground, Hove",ntb01097,['player_of_match']
6,Leicester,2023-06-01,male,T20,20,,2023,club,"Grace Road, Leicester",ntb01098,['player_of_match']
6,Bristol,2023-06-02,male,T20,20,MD Taylor,2023,club,"County Ground, Bristol",ntb01099,
6,Cardiff,2023-06-02,male,T20,20,,2023,club,"Sophia Gardens, Cardiff",ntb01100,['player_of_match']
6,Nottingham,2023-06-02,male,T20,20,,2023,club,"Trent Bridge, Nottingham",ntb01101,['player_of_match']
6,Derby,2023-06-02,male,T20,20,,2023,club,"County Ground, Derby",ntb01102,['player_of_match']
6,Northampton,2023-06-02,male,T20,20,,2023,club,"County Ground, Northampton",ntb01103,['player_of_match']
6,Chester-le-Street,2023-06-02,male,T20,20,,2023,club,"Riverside Ground, Chester-le-Street",ntb01104,['player_of_match']
6,Chelmsford,2023-06-02,male,T20,20,,2023,club,"County Ground, Chelmsford",ntb01105,['player_of_match']
6,Taunton,2023-06-02,male,T20,20,,2023,club,"The Cooper Associates County Ground, Taunton",ntb01106,['player_of_match']
6,Southampton,2023-06-03,male,T20,20,BR McDermott,2023,club,"The Rose Bowl, Southampton",ntb01107,
6,Birmingham,2023-06-03,male,T20,20,,2023,club,"Edgbaston, Birmingham",ntb01108,['player_of_match']
6,Taunton,2023-06-04,male,T20,20,,2023,club,"The Cooper Associates County Ground, Taunton",ntb01109,['player_of_match']
6,Worcester,2023-06-04,male,T20,20,,2023,club,"County Ground, New Road, Worcester",ntb01110,['player_of_match']
6,Leeds,2023-06-04,male,T20,20,,2023,club,"Headingley, Leeds",ntb01111,['player_of_match']
6,Bristol,2023-06-04,male,T20,20,,2023,club,"County Ground, Bristol",ntb01112,['player_of_match']
6,Nottingham,2023-06-04,male,T20,20,,2023,club,"Trent Bridge, Nottingham",ntb01113,['player_of_match']
6,Chester-le-Street,2023-06-04,male,T20,20,,2023,club,"Riverside Ground, Chester-le-Street",ntb01114,['player_of_match']
6,Brighton,2023-06-04,male,T20,20,,2023,club,"County Ground, Hove",ntb01115,['player_of_match']
6,Canterbury,2023-06-04,male,T20,20,,2023,club,"St Lawrence Ground, Canterbury",ntb01116,['player_of_match']
6,Leicester,2023-06-06,male,T20,20,D Wiese,2023,club,"Grace Road, Leicester",ntb01117,
6,Radlett,2023-06-06,male,T20,20,,2023,club,"Radlett Cricket Club, Radlett",ntb01118,['player_of_match']
6,Chelmsford,2023-06-06,male,T20,20,,2023,club,"County Ground, Chelmsford",ntb01119,['player_of_match']
6,Chester-le-Street,2023-06-06,male,T20,20,,2023,club,"Riverside Ground, Chester-le-Street",ntb01120,['player_of_match']
6,Southampton,2023-06-07,male,T20,20,,2023,club,"The Rose Bowl, Southampton",ntb01121,['player_of_match']
6,Blackpool,2023-06-07,male,T20,20,,2023,club,"Stanley Park, Blackpool",ntb01122,['player_of_match']
6,Cardiff,2023-06-07,male,T20,20,,2023,club,"Sophia Gardens, Cardiff",ntb01123,['player_of_match']
6,Canterbury,2023-06-07,male,T20,20,SJ Cook,2023,club,"St Lawrence Ground, Canterbury",ntb01124,
